 3.1250000	 0.7142857	 1.0000000	11.5346207	 0.2040816
 3.1250000	 0.8571429	 1.0000000	 6.9810574	 0.1224490
 3.1250000	 1.0000000	 1.0000000	 0.0000000	 0.0000000
 3.1250000	 1.1428571	 1.0000000	-9.2726018	-0.1632653
 3.1250000	 1.2857143	 1.0000000	-20.1706534	-0.3673469
 3.1250000	 1.4285714	 1.0000000	-31.4768393	-0.6122449
 3.1250000	 1.5714286	 1.0000000	-41.9225446	-0.8979592
 3.1250000	 1.7142857	 1.0000000	-50.7626329	-1.2244898
 3.1250000	 1.8571429	 1.0000000	-57.8627510	-1.5918367
 3.1250000	 2.0000000	 1.0000000	-63.4349488	-2.0000000
 3.7500000	 0.0000000	 1.0000000	 0.0000000	 0.0000000
 3.7500000	 0.1428571	 1.0000000	 6.9810574	 0.1224490
 3.7500000	 0.2857143	 1.0000000	11.5346207	 0.2040816
 3.7500000	 0.4285714	 1.0000000	13.7607851	 0.2448980
 3.7500000	 0.5714286	 1.0000000	13.7607851	 0.2448980
 3.7500000	 0.7142857	 1.0000000	11.5346207	 0.2040816
 3.7500000	 0.8571429	 1.0000000	 6.9810574	 0.1224490
 3.7500000	 1.0000000	 1.0000000	 0.0000000	 0.0000000
 3.7500000	 1.1428571	 1.0000000	-9.2726018	-0.1632653
 3.7500000	 1.2857143	 1.0000000	-20.1706534	-0.3673469
 3.7500000	 1.4285714	 1.0000000	-31.4768393	-0.6122449
 3.7500000	 1.5714286	 1.0000000	-41.9225446	-0.8979592
 3.7500000	 1.7142857	 1.0000000	-50.7626329	-1.2244898
 3.7500000	 1.8571429	 1.0000000	-57.8627510	-1.5918367
 3.7500000	 2.0000000	 1.0000000	-63.4349488	-2.0000000
 4.3750000	 0.0000000	 1.0000000	 0.0000000	 0.0000000
 4.3750000	 0.1428571	 1.0000000	 6.9810574	 0.1224490
 4.3750000	 0.2857143	 1.0000000	11.5346207	 0.2040816
 4.3750000	 0.4285714	 1.0000000	13.7607851	 0.2448980
 4.3750000	 0.5714286	 1.0000000	13.7607851	 0.2448980
 4.3750000	 0.7142857	 1.0000000	11.5346207	 0.2040816
 4.3750000	 0.8571429	 1.0000000	 6.9810574	 0.1224490
 4.3750000	 1.0000000	 1.0000000	 0.0000000	 0.0000000
 4.3750000	 1.1428571	 1.0000000	-9.2726018	-0.1632653
 4.3750000	 1.2857143	 1.0000000	-20.1706534	-0.3673469
 4.3750000	 1.4285714	 1.0000000	-31.4768393	-0.6122449
 4.3750000	 1.5714286	 1.0000000	-41.9225446	-0.8979592
 4.3750000	 1.7142857	 1.0000000	-50.7626329	-1.2244898
 4.3750000	 1.8571429	 1.0000000	-57.8627510	-1.5918367
 4.3750000	 2.0000000	 1.0000000	-63.4349488	-2.0000000
 5.0000000	 0.0000000	 1.0000000	 0.0000000	 0.0000000
 5.0000000	 0.1428571	 1.0000000	 6.9810574	 0.1224490
 5.0000000	 0.2857143	 1.0000000	11.5346207	 0.2040816
 5.0000000	 0.4285714	 1.0000000	13.7607851	 0.2448980
 5.0000000	 0.5714286	 1.0000000	13.7607851	 0.2448980
 5.0000000	 0.7142857	 1.0000000	11.5346207	 0.2040816
 5.0000000	 0.8571429	 1.0000000	 6.9810574	 0.1224490
 5.0000000	 1.0000000	 1.0000000	 0.0000000	 0.0000000
 5.0000000	 1.1428571	 1.0000000	-9.2726018	-0.1632653
